promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag,is_valid_date_range
502,Upsell_Percentage_Discount_502,Percentage_Discount,23.7,0.0,2025-05-09,2025-05-15,6,All_Customers,SMS,Upsell,Unknown,0.217,8678.85,32.42,False,False,False,False,True
503,Reactivation_Fixed_Amount_503,Fixed_Amount,70.21,48.78,2025-02-21,2025-04-05,43,Lapsed,Push,Reactivation,Unknown,0.17,36584.84,49.81,False,False,False,False,True
504,Acquisition_BOGO_504,BOGO,0.0,0.0,2024-08-02,2024-08-21,19,Medium_Value,In_App,Acquisition,Unknown,0.15,17667.03,15.65,False,False,False,False,True
505,Upsell_BOGO_505,BOGO,0.0,56.83,2025-07-17,2025-07-29,12,Lapsed,Push,Upsell,Home,0.056,31664.44,20.85,False,False,False,False,True
506,Acquisition_Percentage_Discount_506,Percentage_Discount,6.5,84.78,2025-06-09,2025-08-07,59,High_Value,Email,Acquisition,Beauty,0.213,49675.68,33.18,False,False,False,False,True
507,Cross_Sell_Percentage_Discount_507,Percentage_Discount,44.0,90.3,2025-08-03,2025-08-19,16,Lapsed,In_App,Cross_Sell,Home,0.219,13926.42,15.43,False,False,False,False,True
508,Retention_Percentage_Discount_508,Percentage_Discount,19.8,8.48,2024-09-25,2024-10-07,12,Medium_Value,Website_Banner,Retention,Unknown,0.14,39886.55,43.57,False,False,False,False,True
509,Upsell_Percentage_Discount_509,Percentage_Discount,41.0,23.35,2025-09-18,2025-09-29,11,Low_Value,SMS,Upsell,Unknown,0.218,19913.09,15.82,False,False,False,False,True
510,Acquisition_Free_Shipping_510,Free_Shipping,0.0,35.28,2024-12-16,2025-02-11,57,All_Customers,Push,Acquisition,Sports,0.25,29163.83,31.03,False,False,False,False,True
511,Acquisition_Free_Shipping_511,Free_Shipping,0.0,17.76,2025-01-26,2025-02-17,22,High_Value,In_App,Acquisition,Unknown,0.168,48343.69,23.79,False,False,False,False,True
512,Upsell_Percentage_Discount_512,Percentage_Discount,43.0,83.33,2025-07-10,2025-07-28,18,High_Value,Social,Upsell,Sports,0.082,31287.34,26.27,False,False,False,False,True
513,Cross_Sell_Percentage_Discount_513,Percentage_Discount,45.3,40.64,2025-08-12,2025-08-17,5,Low_Value,Email,Cross_Sell,Beauty,0.238,45561.28,30.41,False,False,False,False,True
514,Acquisition_BOGO_514,BOGO,0.0,27.21,2024-12-12,2025-01-11,30,High_Value,SMS,Acquisition,Unknown,0.205,7690.28,39.09,False,False,False,False,True
515,Cross_Sell_Fixed_Amount_515,Fixed_Amount,28.87,77.47,2025-03-21,2025-03-30,9,High_Value,Push,Cross_Sell,Unknown,0.236,10141.17,22.16,False,False,False,False,True
516,Acquisition_Free_Shipping_516,Free_Shipping,0.0,48.73,2025-02-18,2025-04-04,45,Low_Value,Social,Acquisition,Unknown,0.109,32090.32,26.37,False,False,False,False,True
517,Retention_Fixed_Amount_517,Fixed_Amount,36.07,22.18,2025-04-03,2025-04-12,9,All_Customers,Push,Retention,Unknown,0.148,15330.01,16.0,False,False,False,False,True
518,Retention_Fixed_Amount_518,Fixed_Amount,65.16,6.14,2024-12-08,2024-12-25,17,Medium_Value,Email,Retention,Unknown,0.079,24356.56,27.52,False,False,False,False,True
519,Upsell_Free_Shipping_519,Free_Shipping,0.0,0.0,2025-09-14,2025-09-24,10,New_Customer,SMS,Upsell,Electronics,0.06,13821.75,23.18,False,False,False,False,True
520,Reactivation_BOGO_520,BOGO,0.0,0.0,2024-12-20,2025-02-15,57,Medium_Value,Social,Reactivation,Unknown,0.05,1592.1,43.45,False,False,False,False,True
521,Upsell_Free_Shipping_521,Free_Shipping,0.0,,2024-12-30,2025-01-05,6,New_Customer,Push,Upsell,Electronics,0.248,17696.09,5.67,False,False,False,False,True
522,Acquisition_Fixed_Amount_522,Fixed_Amount,81.33,94.83,2024-11-25,2025-01-22,58,Lapsed,Website_Banner,Acquisition,Beauty,0.106,28629.85,45.48,False,False,False,False,True
523,Reactivation_Fixed_Amount_523,Fixed_Amount,19.5,0.0,2025-03-03,2025-01-11,51,Medium_Value,Push,Reactivation,Unknown,0.116,23034.82,44.1,True,False,False,False,False
524,Cross_Sell_BOGO_524,BOGO,0.0,85.87,2025-08-21,2025-09-06,16,Low_Value,Push,Cross_Sell,Electronics,0.082,24455.47,8.83,False,False,False,False,True
525,Cross_Sell_Free_Shipping_525,Free_Shipping,0.0,0.0,2025-09-16,2025-09-21,5,Low_Value,Email,Cross_Sell,Clothing,0.065,4098.55,17.9,False,False,False,False,True
526,Cross_Sell_Fixed_Amount_526,Fixed_Amount,78.75,0.0,2025-03-09,2025-03-29,20,Medium_Value,In_App,Cross_Sell,Electronics,0.054,13474.89,5.2,False,False,False,False,True
527,Reactivation_Fixed_Amount_527,Fixed_Amount,44.77,77.14,2025-04-08,2025-05-24,46,New_Customer,Website_Banner,Reactivation,Books,0.11,47796.43,9.4,False,False,False,False,True
528,Retention_Percentage_Discount_528,Percentage_Discount,15.5,99.95,2025-05-31,2025-06-08,8,New_Customer,Social,Retention,Unknown,0.204,42732.97,46.05,False,False,False,False,True
529,Upsell_Free_Shipping_529,Free_Shipping,0.0,0.0,2024-07-25,2024-08-02,8,Lapsed,Website_Banner,Upsell,Unknown,0.132,46257.71,23.65,False,False,False,False,True
530,Upsell_BOGO_530,BOGO,0.0,51.98,2025-02-15,2025-02-22,7,Lapsed,Email,Upsell,Unknown,0.212,30030.4,31.04,False,False,False,False,True
531,Cross_Sell_Free_Shipping_531,Free_Shipping,0.0,0.0,2025-08-26,2025-09-01,6,New_Customer,Email,Cross_Sell,Beauty,0.118,20244.31,41.33,False,False,False,False,True
532,Cross_Sell_Percentage_Discount_532,Percentage_Discount,24.1,75.9,2025-03-18,2025-04-07,20,Medium_Value,Push,Cross_Sell,Beauty,0.11,28883.95,40.78,False,False,False,False,True
533,Retention_Free_Shipping_533,Free_Shipping,0.0,48.86,2025-07-08,2025-07-25,17,Lapsed,SMS,Retention,Unknown,0.123,2420.58,23.58,False,False,False,False,True
534,Retention_BOGO_534,BOGO,0.0,0.0,2025-02-11,2025-02-22,11,Medium_Value,In_App,Retention,Unknown,0.207,15419.85,16.69,False,False,False,False,True
535,Acquisition_BOGO_535,BOGO,0.0,0.0,2025-02-23,2025-04-01,37,All_Customers,Website_Banner,Acquisition,Books,0.239,27205.45,24.62,False,False,False,False,True
536,Retention_Fixed_Amount_536,Fixed_Amount,75.35,59.95,2024-09-14,2024-10-02,18,High_Value,SMS,Retention,Unknown,0.069,25437.01,45.76,False,False,False,False,True
537,Upsell_Free_Shipping_537,Free_Shipping,0.0,,2024-11-07,2024-11-20,13,High_Value,In_App,Upsell,Unknown,0.193,41020.29,14.95,False,False,False,False,True
538,Acquisition_Fixed_Amount_538,Fixed_Amount,65.42,44.48,2025-06-21,2025-08-01,41,All_Customers,Website_Banner,Acquisition,Sports,0.185,24220.73,10.26,False,False,False,False,True
539,Upsell_Percentage_Discount_539,Percentage_Discount,33.8,89.33,2025-03-12,2025-03-27,15,All_Customers,Social,Upsell,Home,0.142,23654.61,48.53,False,False,False,False,True
540,Upsell_Free_Shipping_540,Free_Shipping,0.0,81.58,2024-12-28,2025-01-16,19,Low_Value,SMS,Upsell,Unknown,0.201,30035.31,23.07,False,False,False,False,True
541,Cross_Sell_BOGO_541,BOGO,0.0,5.98,2024-07-09,2024-07-30,21,Medium_Value,SMS,Cross_Sell,Unknown,0.242,23092.29,15.54,False,False,False,False,True
542,Cross_Sell_Free_Shipping_542,Free_Shipping,0.0,18.28,2024-07-20,2024-08-03,14,Medium_Value,Email,Cross_Sell,Sports,0.111,39470.59,46.44,False,False,False,False,True
543,Acquisition_Percentage_Discount_543,Percentage_Discount,29.0,73.8,2024-09-01,2024-09-20,19,Lapsed,Social,Acquisition,Unknown,0.085,16385.29,36.35,False,False,False,False,True
544,Reactivation_Percentage_Discount_544,Percentage_Discount,8.3,57.64,2024-09-02,2024-10-19,47,High_Value,Website_Banner,Reactivation,Unknown,0.123,41392.86,25.44,False,False,False,False,True
545,Cross_Sell_Free_Shipping_545,Free_Shipping,0.0,0.0,2024-11-17,2024-10-31,17,High_Value,Website_Banner,Cross_Sell,Unknown,0.145,48035.39,36.05,True,False,False,False,False
546,Retention_BOGO_546,BOGO,0.0,20.42,2024-11-13,2024-11-26,13,New_Customer,Website_Banner,Retention,Electronics,0.146,7892.27,34.94,False,False,False,False,True
547,Upsell_BOGO_547,BOGO,0.0,10.54,2025-02-01,2025-02-10,9,Lapsed,Push,Upsell,Unknown,0.101,38989.48,15.16,False,False,False,False,True
548,Cross_Sell_Free_Shipping_548,Free_Shipping,0.0,53.41,2024-09-23,2024-10-07,14,Low_Value,Email,Cross_Sell,Unknown,0.216,47906.84,37.47,False,False,False,False,True
549,Reactivation_BOGO_549,BOGO,0.0,0.0,2024-12-13,2025-01-01,19,Lapsed,Website_Banner,Reactivation,Unknown,0.199,31662.92,48.62,False,False,False,False,True
550,Retention_Fixed_Amount_550,Fixed_Amount,35.96,19.84,2025-02-17,2025-02-21,4,High_Value,SMS,Retention,Unknown,0.101,8468.85,45.94,False,False,False,False,True
551,Acquisition_Percentage_Discount_551,Percentage_Discount,32.5,0.0,2024-12-04,2024-12-31,27,Lapsed,Push,Acquisition,Unknown,0.065,20619.45,41.3,False,False,False,False,True
552,Retention_Fixed_Amount_552,Fixed_Amount,93.9,62.21,2025-06-25,2025-07-12,17,New_Customer,Email,Retention,Electronics,0.15,27786.56,32.02,False,False,False,False,True
553,Retention_BOGO_553,BOGO,0.0,45.45,2025-05-06,2025-05-19,13,Medium_Value,In_App,Retention,Unknown,0.077,28875.54,18.6,False,False,False,False,True
554,Reactivation_BOGO_554,BOGO,0.0,0.0,2024-08-26,2024-10-16,51,Medium_Value,SMS,Reactivation,Beauty,0.055,21141.26,6.48,False,False,False,False,True
555,Cross_Sell_Free_Shipping_555,Free_Shipping,0.0,80.02,2024-08-31,2024-09-21,21,Low_Value,In_App,Cross_Sell,Unknown,0.131,11417.41,23.07,False,False,False,False,True
556,Acquisition_Free_Shipping_556,Free_Shipping,0.0,6.38,2025-04-18,2025-05-26,38,Medium_Value,In_App,Acquisition,Sports,0.052,7381.8,20.77,False,False,False,False,True
557,Retention_Free_Shipping_557,Free_Shipping,0.0,73.19,2024-10-23,2024-11-12,20,All_Customers,Email,Retention,Unknown,0.22,13080.9,7.5,False,False,False,False,True
558,Cross_Sell_Free_Shipping_558,Free_Shipping,0.0,67.55,2024-11-30,2024-12-08,8,All_Customers,Website_Banner,Cross_Sell,Clothing,0.167,10953.19,10.24,False,False,False,False,True
559,Acquisition_Percentage_Discount_559,Percentage_Discount,26.6,72.18,2025-07-25,2025-09-16,53,Medium_Value,Social,Acquisition,Books,0.123,24686.49,39.21,False,False,False,False,True
560,Reactivation_BOGO_560,BOGO,0.0,2.87,2024-10-10,2024-11-09,30,All_Customers,Social,Reactivation,Unknown,0.218,14842.4,10.68,False,False,False,False,True
561,Retention_BOGO_561,BOGO,0.0,66.78,2025-07-06,2025-07-24,18,High_Value,Social,Retention,Home,0.134,35956.01,16.36,False,False,False,False,True
562,Reactivation_BOGO_562,BOGO,0.0,38.58,2025-07-09,2025-08-05,27,Lapsed,Website_Banner,Reactivation,Beauty,0.075,18517.52,38.86,False,False,False,False,True
563,Upsell_Fixed_Amount_563,Fixed_Amount,73.77,49.68,2025-07-24,2025-08-05,12,New_Customer,SMS,Upsell,Home,0.129,4540.77,15.83,False,False,False,False,True
564,Reactivation_Fixed_Amount_564,Fixed_Amount,36.05,0.0,2025-02-18,2025-03-23,33,High_Value,Website_Banner,Reactivation,Unknown,0.171,46440.9,34.71,False,False,False,False,True
565,Cross_Sell_BOGO_565,BOGO,0.0,60.27,2024-12-11,2024-12-18,7,All_Customers,Social,Cross_Sell,Beauty,0.186,25511.37,42.12,False,False,False,False,True
566,Upsell_BOGO_566,BOGO,0.0,73.77,2025-05-12,2025-05-22,10,Medium_Value,In_App,Upsell,Unknown,0.189,7309.54,21.09,False,False,False,False,True
567,Reactivation_Free_Shipping_567,Free_Shipping,0.0,26.37,2025-04-16,2025-06-08,53,New_Customer,In_App,Reactivation,Unknown,0.145,18338.64,19.74,False,False,False,False,True
568,Reactivation_Free_Shipping_568,Free_Shipping,0.0,19.6,2024-11-06,2025-01-01,56,Low_Value,SMS,Reactivation,Sports,0.083,20737.16,45.83,False,False,False,False,True
569,Upsell_Fixed_Amount_569,Fixed_Amount,46.03,86.36,2025-04-08,2025-04-24,16,Medium_Value,Email,Upsell,Unknown,0.204,5765.81,40.6,False,False,False,False,True
570,Cross_Sell_BOGO_570,BOGO,0.0,45.81,2025-01-25,2025-01-29,4,Lapsed,Website_Banner,Cross_Sell,Electronics,0.236,26082.18,32.23,False,False,False,False,True
571,Retention_Fixed_Amount_571,Fixed_Amount,,53.14,2024-10-05,2024-10-26,21,Medium_Value,Email,Retention,Sports,0.231,46835.14,21.06,False,True,False,False,True
572,Reactivation_Percentage_Discount_572,Percentage_Discount,37.8,7.34,2025-03-25,2025-05-09,45,Lapsed,Email,Reactivation,Clothing,0.219,47277.26,43.4,False,False,False,False,True
573,Retention_Fixed_Amount_573,Fixed_Amount,8.97,53.86,2024-07-13,2024-07-17,4,New_Customer,Website_Banner,Retention,Home,0.238,36711.36,17.64,False,False,False,False,True
574,Retention_Free_Shipping_574,Free_Shipping,0.0,0.0,2025-02-06,2025-02-14,8,Low_Value,Push,Retention,Books,0.076,48203.36,40.63,False,False,False,False,True
575,Reactivation_Fixed_Amount_575,Fixed_Amount,41.1,96.31,2024-12-07,2024-12-23,16,All_Customers,Push,Reactivation,Unknown,0.159,22441.84,42.11,False,False,False,False,True
576,Retention_Free_Shipping_576,Free_Shipping,0.0,94.5,2025-08-26,2025-09-06,11,Medium_Value,Email,Retention,Clothing,0.232,19405.45,17.69,False,False,False,False,True
577,Retention_Percentage_Discount_577,Percentage_Discount,,0.0,2025-01-20,2025-02-09,20,All_Customers,Push,Retention,Sports,0.155,39079.44,24.1,False,True,False,False,True
578,Retention_BOGO_578,BOGO,0.0,89.83,2024-12-30,2025-01-14,15,Lapsed,Email,Retention,Unknown,0.248,39341.31,37.75,False,False,False,False,True
579,Acquisition_Free_Shipping_579,Free_Shipping,0.0,52.47,2024-12-18,2025-01-11,24,High_Value,Push,Acquisition,Unknown,0.126,2953.02,31.29,False,False,False,False,True
580,Acquisition_Free_Shipping_580,Free_Shipping,0.0,19.7,2025-06-29,2025-08-26,58,New_Customer,Push,Acquisition,Unknown,0.181,29595.37,49.64,False,False,False,False,True
581,Retention_BOGO_581,BOGO,0.0,10.57,2025-09-17,2025-09-27,10,Lapsed,Social,Retention,Unknown,0.151,24996.97,8.33,False,False,False,False,True
582,Retention_Percentage_Discount_582,Percentage_Discount,31.9,21.87,2025-08-06,2025-08-10,4,Medium_Value,SMS,Retention,Beauty,0.181,26560.0,25.04,False,False,False,False,True
583,Upsell_Fixed_Amount_583,Fixed_Amount,59.91,67.37,2024-11-27,2024-12-17,20,Medium_Value,SMS,Upsell,Electronics,0.178,4389.37,31.01,False,False,False,False,True
584,Retention_Percentage_Discount_584,Percentage_Discount,34.3,45.08,2025-01-06,2025-01-26,20,Medium_Value,Email,Retention,Unknown,0.165,3907.8,42.74,False,False,False,False,True
585,Acquisition_BOGO_585,BOGO,0.0,81.67,2024-12-14,2025-02-04,52,Medium_Value,SMS,Acquisition,Unknown,0.103,31471.1,42.78,False,False,False,False,True
586,Retention_Percentage_Discount_586,Percentage_Discount,42.8,14.06,2025-01-25,2025-02-09,15,Lapsed,Email,Retention,Unknown,0.108,23626.08,19.99,False,False,False,False,True
587,Upsell_BOGO_587,BOGO,0.0,0.0,2025-06-04,2025-06-21,17,Low_Value,SMS,Upsell,Unknown,0.22,26009.77,12.38,False,False,False,False,True
588,Retention_BOGO_588,BOGO,0.0,59.48,2025-04-18,2025-05-05,17,Lapsed,In_App,Retention,Books,0.141,4919.42,5.23,False,False,False,False,True
589,Cross_Sell_Free_Shipping_589,Free_Shipping,0.0,0.0,2025-01-31,2025-02-15,15,All_Customers,In_App,Cross_Sell,Clothing,0.155,45658.0,8.23,False,False,False,False,True
590,Acquisition_Free_Shipping_590,Free_Shipping,0.0,25.75,2025-03-01,2025-04-23,53,Lapsed,SMS,Acquisition,Unknown,0.25,35190.97,38.68,False,False,False,False,True
591,Cross_Sell_BOGO_591,BOGO,0.0,89.56,2024-11-27,2024-12-05,8,High_Value,In_App,Cross_Sell,Unknown,0.089,15952.99,26.11,False,False,False,False,True
592,Reactivation_Percentage_Discount_592,Percentage_Discount,34.2,0.0,2025-03-18,2025-05-14,57,Lapsed,Push,Reactivation,Unknown,0.141,16072.88,39.22,False,False,False,False,True
593,Reactivation_Fixed_Amount_593,Fixed_Amount,13.71,16.0,2024-08-25,2024-09-27,33,High_Value,Social,Reactivation,Unknown,0.114,42703.34,29.67,False,False,False,False,True
594,Acquisition_Percentage_Discount_594,Percentage_Discount,11.1,81.54,2025-01-17,2025-02-03,17,All_Customers,Social,Acquisition,Sports,0.142,31023.1,5.98,False,False,False,False,True
595,Upsell_BOGO_595,BOGO,0.0,65.26,2024-10-15,2024-10-20,5,All_Customers,Email,Upsell,Clothing,0.144,21547.7,25.14,False,False,False,False,True
596,Acquisition_Fixed_Amount_596,Fixed_Amount,31.03,78.75,2024-12-06,2025-01-28,53,Medium_Value,Social,Acquisition,Beauty,0.185,24351.69,34.76,False,False,False,False,True
597,Upsell_BOGO_597,BOGO,0.0,0.0,2024-09-13,2024-09-27,14,Lapsed,SMS,Upsell,Beauty,0.065,4121.78,23.62,False,False,False,False,True
598,Reactivation_Free_Shipping_598,Free_Shipping,0.0,6.56,2024-09-01,2024-10-11,40,Low_Value,Social,Reactivation,Unknown,0.143,6924.96,5.37,False,False,False,False,True
599,Retention_Percentage_Discount_599,Percentage_Discount,28.8,49.19,2024-11-25,2024-12-15,20,High_Value,In_App,Retention,Unknown,0.216,30127.44,37.26,False,False,False,False,True
600,Upsell_BOGO_600,BOGO,0.0,37.31,2025-04-04,2025-04-17,13,Lapsed,Social,Upsell,Unknown,0.142,45459.48,39.72,False,False,False,False,True
601,Acquisition_Fixed_Amount_601,Fixed_Amount,74.86,55.35,2025-01-28,2025-02-12,15,Medium_Value,Website_Banner,Acquisition,Sports,0.197,25396.74,34.39,False,False,False,False,True
602,Cross_Sell_BOGO_602,BOGO,0.0,53.22,2024-07-22,2024-08-12,21,Lapsed,Social,Cross_Sell,Unknown,0.184,34412.47,26.63,False,False,False,False,True
603,Cross_Sell_BOGO_603,BOGO,0.0,97.47,2025-01-26,2025-02-07,12,New_Customer,Social,Cross_Sell,Sports,0.072,25505.65,15.61,False,False,False,False,True
604,Reactivation_Fixed_Amount_604,Fixed_Amount,63.71,0.0,2025-03-16,2025-04-24,39,Medium_Value,Push,Reactivation,Books,0.248,35499.2,43.69,False,False,False,False,True
605,Upsell_Fixed_Amount_605,Fixed_Amount,87.13,96.37,2024-09-29,2024-10-20,21,Lapsed,In_App,Upsell,Unknown,0.091,44065.86,41.44,False,False,False,False,True
606,Cross_Sell_Free_Shipping_606,Free_Shipping,0.0,79.71,2025-05-21,2025-05-29,8,Medium_Value,In_App,Cross_Sell,Unknown,0.069,21776.57,35.35,False,False,False,False,True
607,Upsell_Free_Shipping_607,Free_Shipping,0.0,79.52,2025-05-31,2025-06-18,18,Lapsed,Website_Banner,Upsell,Unknown,0.188,28613.93,10.95,False,False,False,False,True
608,Cross_Sell_Percentage_Discount_608,Percentage_Discount,39.6,42.16,2024-12-17,2024-12-22,5,Low_Value,In_App,Cross_Sell,Beauty,0.239,47553.89,45.57,False,False,False,False,True
609,Cross_Sell_BOGO_609,BOGO,0.0,28.66,2024-10-25,2024-11-04,10,New_Customer,Email,Cross_Sell,Unknown,0.094,4117.6,38.51,False,False,False,False,True
610,Retention_Free_Shipping_610,Free_Shipping,0.0,23.44,2025-02-09,2025-02-15,6,Low_Value,Email,Retention,Sports,0.162,16122.02,49.72,False,False,False,False,True
611,Cross_Sell_Fixed_Amount_611,Fixed_Amount,97.58,80.32,2025-05-24,2025-06-10,17,Low_Value,Social,Cross_Sell,Unknown,0.241,25517.36,16.33,False,False,False,False,True
612,Reactivation_Percentage_Discount_612,Percentage_Discount,48.2,96.09,2025-06-22,2025-07-27,35,All_Customers,In_App,Reactivation,Unknown,0.23,20119.78,35.97,False,False,False,False,True
613,Reactivation_Fixed_Amount_613,Fixed_Amount,31.82,32.05,2025-04-26,2025-06-16,51,New_Customer,In_App,Reactivation,Unknown,0.13,19806.51,27.53,False,False,False,False,True
614,Retention_Fixed_Amount_614,Fixed_Amount,16.87,81.3,2025-05-21,2025-05-27,6,All_Customers,Email,Retention,Unknown,0.21,23799.01,41.96,False,False,False,False,True
615,Upsell_Percentage_Discount_615,Percentage_Discount,10.5,0.0,2024-11-03,2024-11-22,19,New_Customer,SMS,Upsell,Unknown,0.075,7244.96,49.23,False,False,False,False,True
616,Cross_Sell_Fixed_Amount_616,Fixed_Amount,93.41,60.3,2024-08-29,2024-09-05,7,High_Value,Push,Cross_Sell,Unknown,0.226,40575.51,16.3,False,False,False,False,True
617,Retention_Free_Shipping_617,Free_Shipping,0.0,55.84,2025-05-01,2025-05-06,5,All_Customers,Email,Retention,Books,0.191,15352.3,47.43,False,False,False,False,True
618,Reactivation_Free_Shipping_618,Free_Shipping,0.0,74.72,2025-08-27,2025-09-19,23,Lapsed,In_App,Reactivation,Unknown,0.214,19565.5,27.03,False,False,False,False,True
619,Cross_Sell_Percentage_Discount_619,Percentage_Discount,27.5,59.92,2025-02-04,2025-02-21,17,High_Value,In_App,Cross_Sell,Unknown,0.173,35456.86,46.44,False,False,False,False,True
620,Upsell_BOGO_620,BOGO,0.0,44.73,2025-05-20,2025-05-30,10,New_Customer,Push,Upsell,Unknown,0.166,11110.59,43.05,False,False,False,False,True
621,Cross_Sell_Percentage_Discount_621,Percentage_Discount,34.2,29.2,2025-08-29,2025-09-06,8,New_Customer,Social,Cross_Sell,Beauty,0.121,28165.0,35.74,False,False,False,False,True
622,Cross_Sell_Percentage_Discount_622,Percentage_Discount,44.2,52.3,2024-09-18,2024-10-07,19,Medium_Value,Social,Cross_Sell,Unknown,0.125,40014.75,18.09,False,False,False,False,True
623,Reactivation_Percentage_Discount_623,Percentage_Discount,21.8,32.1,2025-06-28,2025-08-13,46,All_Customers,SMS,Reactivation,Unknown,0.099,6550.03,42.32,False,False,False,False,True
624,Retention_Fixed_Amount_624,Fixed_Amount,90.03,69.65,2025-02-17,2025-02-21,4,High_Value,In_App,Retention,Electronics,0.183,10122.8,48.28,False,False,False,False,True
625,Retention_Percentage_Discount_625,Percentage_Discount,8.6,,2025-04-09,2025-04-21,12,High_Value,In_App,Retention,Unknown,0.21,7676.07,9.17,False,False,False,False,True
