promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,total_orders,total_customers,total_revenue,total_items_sold,avg_order_value,attributed_orders,attributed_revenue,budget_allocated,cost_per_acquisition,estimated_cpa,revenue_per_budget,campaign_status,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag
391,Retention_Free_Shipping_391,Free_Shipping,0.0,0.0,2024-07-07,2024-07-24,17,Lapsed,In_App,Retention,Unknown,0.24,0,0,0.0,0,,0,0.0,14840.57,13.22,,0.0,Completed,False,False,False,False
392,Upsell_Free_Shipping_392,Free_Shipping,0.0,24.53,2024-07-28,2024-08-15,18,Low_Value,In_App,Upsell,Electronics,0.22,0,0,0.0,0,,0,0.0,40511.35,45.49,,0.0,Completed,False,False,False,False
393,Retention_BOGO_393,BOGO,0.0,0.0,2025-01-03,2025-01-22,19,New_Customer,Website_Banner,Retention,Unknown,0.192,1,1,186.4,7,186.4,1,186.4,27088.74,32.3,27088.74,0.0069,Completed,False,False,False,False
394,Cross_Sell_BOGO_394,BOGO,0.0,0.0,2025-04-10,2025-04-21,11,Lapsed,Social,Cross_Sell,Unknown,0.16,0,0,0.0,0,,0,0.0,13612.95,23.99,,0.0,Completed,False,False,False,False
395,Upsell_Fixed_Amount_395,Fixed_Amount,16.78,65.17,2025-07-19,2025-08-05,17,Lapsed,Push,Upsell,Unknown,0.053,0,0,0.0,0,,0,0.0,13506.33,13.36,,0.0,Completed,False,False,False,False
396,Retention_Free_Shipping_396,Free_Shipping,0.0,0.0,2024-11-03,2024-11-07,4,Medium_Value,Email,Retention,Unknown,0.09,0,0,0.0,0,,0,0.0,26916.07,20.31,,0.0,Completed,False,False,False,False
397,Reactivation_BOGO_397,BOGO,0.0,63.47,2024-08-20,2024-10-02,43,Low_Value,Social,Reactivation,Books,0.246,5,5,589.85,28,117.97,5,589.85,11257.26,35.3,2251.45,0.0524,Completed,False,False,False,False
398,Retention_Fixed_Amount_398,Fixed_Amount,12.42,0.0,2025-02-19,2025-03-11,20,New_Customer,SMS,Retention,Unknown,0.127,1,1,105.15,6,105.15,1,105.15,10480.81,11.14,10480.81,0.01,Completed,False,False,False,False
399,Cross_Sell_Percentage_Discount_399,Percentage_Discount,10.9,65.24,2025-02-25,2025-03-06,9,All_Customers,Website_Banner,Cross_Sell,Unknown,0.074,1,1,184.7,14,184.7,1,184.7,31831.58,38.96,31831.58,0.0058,Completed,False,False,False,False
400,Reactivation_BOGO_400,BOGO,0.0,0.0,2024-07-16,2024-08-03,18,Low_Value,Social,Reactivation,Clothing,0.238,2,2,176.13,13,88.065,2,176.13,25375.82,31.59,12687.91,0.0069,Completed,False,False,False,False
401,Upsell_Fixed_Amount_401,Fixed_Amount,7.96,0.0,2024-10-29,2024-11-18,20,Low_Value,Social,Upsell,Unknown,0.131,0,0,0.0,0,,0,0.0,34673.13,42.42,,0.0,Completed,False,False,False,False
402,Cross_Sell_Fixed_Amount_402,Fixed_Amount,63.51,8.98,2025-07-28,2025-08-16,19,High_Value,Website_Banner,Cross_Sell,Sports,0.217,0,0,0.0,0,,0,0.0,32459.9,31.0,,0.0,Completed,False,False,False,False
403,Cross_Sell_Free_Shipping_403,Free_Shipping,0.0,1.09,2024-10-07,2024-10-28,21,High_Value,Website_Banner,Cross_Sell,Unknown,0.088,0,0,0.0,0,,0,0.0,8447.53,44.73,,0.0,Completed,False,False,False,False
404,Cross_Sell_BOGO_404,BOGO,0.0,6.66,2024-07-17,2024-07-21,4,All_Customers,SMS,Cross_Sell,Unknown,0.091,3,3,512.33,15,170.77666666666667,3,512.33,42387.19,15.26,14129.06,0.0121,Completed,False,False,False,False
405,Acquisition_Free_Shipping_405,Free_Shipping,0.0,0.0,2024-08-19,2024-10-04,46,New_Customer,Email,Acquisition,Unknown,0.211,15,14,1871.28,105,124.752,15,1871.28,24834.57,33.86,1773.9,0.0753,Completed,False,False,False,False
406,Acquisition_BOGO_406,BOGO,0.0,11.74,2025-07-06,2025-07-24,18,Medium_Value,SMS,Acquisition,Unknown,0.21,0,0,0.0,0,,0,0.0,37639.46,45.44,,0.0,Completed,False,False,False,False
407,Retention_BOGO_407,BOGO,0.0,4.87,2024-11-25,2024-12-08,13,Low_Value,Push,Retention,Beauty,0.116,0,0,0.0,0,,0,0.0,1291.28,48.65,,0.0,Completed,False,False,False,False
408,Acquisition_Percentage_Discount_408,Percentage_Discount,26.1,0.0,2024-08-06,2024-09-03,28,New_Customer,In_App,Acquisition,Clothing,0.231,2,2,373.88,9,186.94,2,373.88,7261.23,33.66,3630.62,0.0515,Completed,False,False,False,False
409,Reactivation_Percentage_Discount_409,Percentage_Discount,34.9,30.47,2025-07-03,2025-07-25,22,All_Customers,SMS,Reactivation,Unknown,0.134,0,0,0.0,0,,0,0.0,17339.65,44.32,,0.0,Completed,False,False,False,False
410,Reactivation_BOGO_410,BOGO,0.0,71.38,2025-07-30,2025-09-23,55,Low_Value,Website_Banner,Reactivation,Unknown,0.09,0,0,0.0,0,,0,0.0,30267.9,34.18,,0.0,Completed,False,False,False,False
411,Reactivation_BOGO_411,BOGO,0.0,8.86,2025-07-22,2025-09-10,50,Low_Value,In_App,Reactivation,Unknown,0.086,0,0,0.0,0,,0,0.0,12093.73,19.41,,0.0,Completed,False,False,False,False
412,Cross_Sell_Fixed_Amount_412,Fixed_Amount,74.42,97.37,2024-10-10,2024-10-27,17,Low_Value,Push,Cross_Sell,Unknown,0.148,4,4,415.46,19,103.865,4,415.46,7362.54,27.26,1840.64,0.0564,Completed,False,False,False,False
413,Retention_Percentage_Discount_413,Percentage_Discount,38.6,63.82,2024-12-01,2024-12-10,9,Low_Value,Social,Retention,Beauty,0.208,1,1,100.66,6,100.66,1,100.66,47277.68,48.84,47277.68,0.0021,Completed,False,False,False,False
414,Upsell_Fixed_Amount_414,Fixed_Amount,68.88,32.1,2025-01-01,2025-01-20,19,New_Customer,Website_Banner,Upsell,Unknown,0.052,1,1,179.87,14,179.87,1,179.87,23634.92,34.88,23634.92,0.0076,Completed,False,False,False,False
415,Reactivation_BOGO_415,BOGO,0.0,5.88,2025-09-06,2025-09-22,16,Low_Value,SMS,Reactivation,Unknown,0.171,0,0,0.0,0,,0,0.0,40051.81,49.81,,0.0,Completed,False,False,False,False
416,Retention_BOGO_416,BOGO,0.0,0.0,2025-09-20,2025-09-28,8,High_Value,Push,Retention,Unknown,0.167,0,0,0.0,0,,0,0.0,9118.86,22.75,,0.0,Completed,False,False,False,False
417,Acquisition_BOGO_417,BOGO,0.0,82.73,2024-09-14,2024-10-16,32,High_Value,Website_Banner,Acquisition,Unknown,0.073,1,1,439.39,20,439.39,1,439.39,42605.33,22.48,42605.33,0.0103,Completed,False,False,False,False
418,Acquisition_BOGO_418,BOGO,0.0,0.0,2025-03-27,2025-05-15,49,Medium_Value,Website_Banner,Acquisition,Unknown,0.084,3,3,468.11,17,156.03666666666666,3,468.11,45293.17,18.61,15097.72,0.0103,Completed,False,False,False,False
419,Upsell_Percentage_Discount_419,Percentage_Discount,22.1,99.83,2024-12-28,2025-01-05,8,Medium_Value,Email,Upsell,Unknown,0.199,0,0,0.0,4,,0,0.0,7634.01,30.58,,0.0,Completed,False,False,False,False
420,Upsell_BOGO_420,BOGO,0.0,0.0,2025-03-29,2025-04-15,17,Lapsed,In_App,Upsell,Clothing,0.224,0,0,0.0,0,,0,0.0,39424.86,25.09,,0.0,Completed,False,False,False,False
421,Upsell_BOGO_421,BOGO,0.0,66.56,2024-12-16,2024-12-03,13,Medium_Value,Website_Banner,Upsell,Unknown,0.101,0,0,0.0,0,,0,0.0,1719.32,29.96,,0.0,Completed,True,False,False,False
422,Acquisition_Fixed_Amount_422,Fixed_Amount,87.9,0.0,2025-08-07,2025-09-07,31,New_Customer,In_App,Acquisition,Books,0.185,0,0,0.0,0,,0,0.0,37057.02,21.4,,0.0,Completed,False,False,False,False
423,Acquisition_Free_Shipping_423,Free_Shipping,0.0,78.49,2024-08-21,2024-09-29,39,High_Value,Website_Banner,Acquisition,Unknown,0.062,1,1,428.11,11,428.11,1,428.11,1093.06,39.9,1093.06,0.3917,Completed,False,False,False,False
424,Cross_Sell_Fixed_Amount_424,Fixed_Amount,14.95,92.26,2025-07-25,2025-08-14,20,New_Customer,SMS,Cross_Sell,Unknown,0.106,0,0,0.0,0,,0,0.0,1901.86,29.01,,0.0,Completed,False,False,False,False
425,Retention_BOGO_425,BOGO,0.0,54.49,2025-01-29,2025-02-11,13,All_Customers,Push,Retention,Electronics,0.138,7,7,1225.73,38,175.1042857142857,7,1225.73,3592.86,7.03,513.27,0.3412,Completed,False,False,False,False
426,Retention_Percentage_Discount_426,Percentage_Discount,23.6,53.09,2025-04-18,2025-05-01,13,High_Value,SMS,Retention,Home,0.1,1,1,419.21,7,419.21,1,419.21,36799.43,48.21,36799.43,0.0114,Completed,False,False,False,False
427,Upsell_Fixed_Amount_427,Fixed_Amount,96.05,11.52,2025-02-08,2025-02-16,8,All_Customers,Push,Upsell,Home,0.105,0,0,0.0,0,,0,0.0,13041.6,47.07,,0.0,Completed,False,False,False,False
428,Upsell_Free_Shipping_428,Free_Shipping,0.0,24.82,2025-05-03,2025-05-09,6,Medium_Value,Social,Upsell,Clothing,0.138,1,1,283.32,6,283.32,1,283.32,14510.72,44.55,14510.72,0.0195,Completed,False,False,False,False
429,Retention_BOGO_429,BOGO,0.0,33.46,2024-09-30,2024-10-14,14,New_Customer,Website_Banner,Retention,Unknown,0.116,0,0,0.0,5,,0,0.0,37088.01,7.24,,0.0,Completed,False,False,False,False
430,Retention_Percentage_Discount_430,Percentage_Discount,26.8,27.45,2025-02-08,2025-02-17,9,High_Value,In_App,Retention,Unknown,0.106,0,0,0.0,0,,0,0.0,37468.48,18.16,,0.0,Completed,False,False,False,False
431,Acquisition_Fixed_Amount_431,Fixed_Amount,8.46,0.0,2024-08-02,2024-09-13,42,Lapsed,Email,Acquisition,Clothing,0.066,0,0,0.0,0,,0,0.0,16871.05,17.99,,0.0,Completed,False,False,False,False
432,Acquisition_BOGO_432,BOGO,0.0,95.67,2024-10-08,2024-11-27,50,New_Customer,In_App,Acquisition,Beauty,0.115,1,1,52.24,4,52.24,1,52.24,47972.8,39.48,47972.8,0.0011,Completed,False,False,False,False
433,Retention_BOGO_433,BOGO,0.0,43.09,2024-08-23,2024-09-10,18,Medium_Value,Email,Retention,Clothing,0.101,2,2,410.11,8,205.055,2,410.11,43467.37,25.88,21733.69,0.0094,Completed,False,False,False,False
434,Upsell_Percentage_Discount_434,Percentage_Discount,8.7,0.0,2024-12-06,2024-12-20,14,Medium_Value,Website_Banner,Upsell,Books,0.206,1,1,289.28,3,289.28,1,289.28,7950.95,42.26,7950.95,0.0364,Completed,False,False,False,False
435,Acquisition_Free_Shipping_435,Free_Shipping,0.0,36.44,2025-07-24,2025-08-09,16,Low_Value,In_App,Acquisition,Sports,0.208,0,0,0.0,0,,0,0.0,34591.75,17.29,,0.0,Completed,False,False,False,False
436,Acquisition_BOGO_436,BOGO,0.0,89.83,2024-07-29,2024-09-01,34,High_Value,SMS,Acquisition,Home,0.083,1,1,377.9,2,377.9,1,377.9,30303.24,24.41,30303.24,0.0125,Completed,False,False,False,False
437,Retention_BOGO_437,BOGO,0.0,0.0,2025-02-22,2025-02-27,5,New_Customer,In_App,Retention,Electronics,0.109,0,0,0.0,0,,0,0.0,34139.64,24.41,,0.0,Completed,False,False,False,False
438,Upsell_Free_Shipping_438,Free_Shipping,0.0,77.5,2025-08-11,2025-08-26,15,Lapsed,Website_Banner,Upsell,Beauty,0.068,0,0,0.0,0,,0,0.0,20023.36,26.89,,0.0,Completed,False,False,False,False
439,Retention_Free_Shipping_439,Free_Shipping,0.0,67.59,2025-01-23,2025-02-07,15,New_Customer,Push,Retention,Unknown,0.199,1,1,129.8,5,129.8,1,129.8,5605.84,5.73,5605.84,0.0232,Completed,False,False,False,False
440,Cross_Sell_Fixed_Amount_440,Fixed_Amount,82.6,0.0,2025-03-17,2025-04-01,15,New_Customer,Social,Cross_Sell,Electronics,0.22,1,1,225.4,3,225.4,1,225.4,35771.13,11.26,35771.13,0.0063,Completed,False,False,False,False
441,Upsell_Percentage_Discount_441,Percentage_Discount,23.6,92.12,2024-08-24,2024-09-08,15,New_Customer,Social,Upsell,Unknown,0.091,2,2,270.35,2,135.175,2,270.35,11634.07,28.34,5817.04,0.0232,Completed,False,False,False,False
442,Reactivation_Fixed_Amount_442,Fixed_Amount,79.56,0.0,2025-06-07,2025-07-22,45,Low_Value,In_App,Reactivation,Unknown,0.152,0,0,0.0,0,,0,0.0,9733.35,31.89,,0.0,Completed,False,False,False,False
443,Acquisition_Fixed_Amount_443,Fixed_Amount,91.16,28.67,2024-07-12,2024-08-27,46,New_Customer,Website_Banner,Acquisition,Unknown,0.08,3,3,151.43,22,50.47666666666667,3,151.43,18620.08,29.29,6206.69,0.0081,Completed,False,False,False,False
444,Reactivation_Free_Shipping_444,Free_Shipping,0.0,77.55,2025-03-04,2025-04-08,35,Medium_Value,Push,Reactivation,Home,0.248,7,7,1457.24,41,208.17714285714285,7,1457.24,48197.22,5.16,6885.32,0.0302,Completed,False,False,False,False
445,Upsell_BOGO_445,BOGO,,28.84,2025-02-19,2025-02-25,6,High_Value,Website_Banner,Upsell,Beauty,0.173,0,0,0.0,0,,0,0.0,37280.15,45.25,,0.0,Completed,False,True,False,False
446,Cross_Sell_BOGO_446,BOGO,0.0,16.66,2025-03-05,2025-03-24,19,Low_Value,Website_Banner,Cross_Sell,Unknown,0.171,0,0,0.0,0,,0,0.0,22835.92,34.35,,0.0,Completed,False,False,False,False
447,Acquisition_Percentage_Discount_447,Percentage_Discount,28.4,26.01,2025-07-03,2025-08-28,56,Medium_Value,Email,Acquisition,Electronics,0.187,0,0,0.0,0,,0,0.0,14973.04,32.77,,0.0,Completed,False,False,False,False
448,Acquisition_Fixed_Amount_448,Fixed_Amount,34.04,58.86,2025-04-26,2025-06-09,44,Medium_Value,In_App,Acquisition,Home,0.141,1,1,136.73,2,136.73,1,136.73,20696.19,6.17,20696.19,0.0066,Completed,False,False,False,False
449,Reactivation_Fixed_Amount_449,Fixed_Amount,69.46,0.0,2025-07-23,2025-08-09,17,All_Customers,Website_Banner,Reactivation,Clothing,0.082,0,0,0.0,0,,0,0.0,41754.53,41.89,,0.0,Completed,False,False,False,False
450,Acquisition_BOGO_450,BOGO,0.0,39.34,2025-02-23,2025-03-17,22,Lapsed,Email,Acquisition,Home,0.224,0,0,0.0,0,,0,0.0,8909.65,6.36,,0.0,Completed,False,False,False,False
451,Reactivation_Fixed_Amount_451,Fixed_Amount,63.03,0.0,2025-07-09,2025-08-17,39,Low_Value,Social,Reactivation,Unknown,0.095,0,0,0.0,0,,0,0.0,18335.73,46.45,,0.0,Completed,False,False,False,False
452,Retention_BOGO_452,BOGO,0.0,44.76,2024-08-29,2024-09-02,4,High_Value,SMS,Retention,Unknown,0.147,2,2,1095.17,3,547.585,2,1095.17,10637.87,29.34,5318.94,0.103,Completed,False,False,False,False
453,Upsell_Free_Shipping_453,Free_Shipping,0.0,68.57,2025-01-31,2025-02-21,21,All_Customers,In_App,Upsell,Unknown,0.085,3,3,271.26,29,90.42,3,271.26,15730.84,12.6,5243.61,0.0172,Completed,False,False,False,False
454,Retention_Free_Shipping_454,Free_Shipping,0.0,0.0,2024-10-08,2024-10-25,17,New_Customer,Email,Retention,Unknown,0.05,3,3,399.73,35,133.24333333333334,3,399.73,21679.21,19.8,7226.4,0.0184,Completed,False,False,False,False
455,Cross_Sell_BOGO_455,BOGO,0.0,,2025-07-08,2025-07-27,19,Medium_Value,Social,Cross_Sell,Unknown,0.244,0,0,0.0,0,,0,0.0,28664.26,22.34,,0.0,Completed,False,False,False,False
456,Cross_Sell_Free_Shipping_456,Free_Shipping,0.0,90.34,2024-11-07,2024-11-17,10,High_Value,SMS,Cross_Sell,Books,0.151,0,0,0.0,7,,0,0.0,48644.98,42.79,,0.0,Completed,False,False,False,False
457,Upsell_Fixed_Amount_457,Fixed_Amount,88.22,30.77,2024-10-17,2024-10-23,6,Lapsed,Email,Upsell,Home,0.134,0,0,0.0,0,,0,0.0,17377.43,45.46,,0.0,Completed,False,False,False,False
458,Acquisition_Fixed_Amount_458,Fixed_Amount,30.86,0.0,2025-07-21,2025-09-13,54,Lapsed,SMS,Acquisition,Beauty,0.144,0,0,0.0,0,,0,0.0,10347.6,22.89,,0.0,Completed,False,False,False,False
459,Retention_Percentage_Discount_459,Percentage_Discount,34.8,0.0,2024-09-01,2024-09-14,13,Low_Value,Push,Retention,Unknown,0.096,3,3,290.16,9,96.72,3,290.16,13013.71,36.95,4337.9,0.0223,Completed,False,False,False,False
460,Reactivation_Free_Shipping_460,Free_Shipping,0.0,98.66,2024-09-20,2024-11-03,44,New_Customer,Push,Reactivation,Beauty,0.225,5,5,466.1,24,93.22,5,466.1,49511.87,12.29,9902.37,0.0094,Completed,False,False,False,False
461,Reactivation_Percentage_Discount_461,Percentage_Discount,34.0,34.0,2025-01-08,2025-03-05,56,Lapsed,In_App,Reactivation,Electronics,0.236,0,0,0.0,0,,0,0.0,43109.26,38.58,,0.0,Completed,False,False,False,False
462,Reactivation_BOGO_462,BOGO,0.0,0.0,2024-11-13,2024-11-27,14,High_Value,Website_Banner,Reactivation,Home,0.124,0,0,0.0,0,,0,0.0,9680.89,18.19,,0.0,Completed,False,False,False,False
463,Retention_Percentage_Discount_463,Percentage_Discount,11.9,15.38,2025-05-25,2025-06-01,7,New_Customer,SMS,Retention,Unknown,0.126,1,1,122.56,5,122.56,1,122.56,18082.92,33.3,18082.92,0.0068,Completed,False,False,False,False
464,Retention_Free_Shipping_464,Free_Shipping,0.0,21.77,2024-07-18,2024-08-06,19,High_Value,In_App,Retention,Books,0.061,0,0,0.0,0,,0,0.0,10877.88,23.38,,0.0,Completed,False,False,False,False
465,Retention_BOGO_465,BOGO,0.0,5.04,2025-03-16,2025-03-24,8,All_Customers,SMS,Retention,Books,0.054,3,3,325.48,15,108.49333333333334,3,325.48,33972.65,16.87,11324.22,0.0096,Completed,False,False,False,False
466,Upsell_Free_Shipping_466,Free_Shipping,0.0,0.0,2025-04-20,2025-05-01,11,Low_Value,SMS,Upsell,Unknown,0.2,1,1,53.23,1,53.23,1,53.23,28451.92,42.48,28451.92,0.0019,Completed,False,False,False,False
467,Cross_Sell_Free_Shipping_467,Free_Shipping,0.0,2.42,2024-12-01,2024-12-06,5,New_Customer,Push,Cross_Sell,Unknown,0.136,0,0,0.0,0,,0,0.0,48885.39,34.12,,0.0,Completed,False,False,False,False
468,Acquisition_Fixed_Amount_468,Fixed_Amount,89.99,0.0,2025-01-18,2025-03-10,51,Low_Value,In_App,Acquisition,Unknown,0.246,1,1,73.55,7,73.55,1,73.55,32344.76,6.34,32344.76,0.0023,Completed,False,False,False,False
469,Acquisition_Free_Shipping_469,Free_Shipping,0.0,13.74,2024-10-20,2024-12-02,43,New_Customer,SMS,Acquisition,Unknown,0.057,5,4,730.57,25,146.114,5,730.57,46463.3,28.91,11615.83,0.0157,Completed,False,False,False,False
470,Retention_Fixed_Amount_470,Fixed_Amount,13.32,0.0,2025-02-21,2025-03-07,14,All_Customers,Website_Banner,Retention,Sports,0.149,1,1,274.59,7,274.59,1,274.59,23051.1,47.38,23051.1,0.0119,Completed,False,False,False,False
471,Acquisition_Free_Shipping_471,Free_Shipping,0.0,70.14,2025-01-18,2025-03-03,44,Low_Value,Website_Banner,Acquisition,Home,0.054,2,2,178.09,3,89.045,2,178.09,46424.12,26.33,23212.06,0.0038,Completed,False,False,False,False
472,Reactivation_BOGO_472,BOGO,0.0,97.02,2024-12-30,2025-02-12,44,Low_Value,In_App,Reactivation,Unknown,0.112,3,3,217.12,29,72.37333333333333,3,217.12,47905.73,22.5,15968.58,0.0045,Completed,False,False,False,False
473,Acquisition_Percentage_Discount_473,Percentage_Discount,7.6,,2024-07-27,2024-08-18,22,New_Customer,Push,Acquisition,Unknown,0.232,1,1,105.65,13,105.65,1,105.65,10040.34,29.47,10040.34,0.0105,Completed,False,False,False,False
474,Retention_BOGO_474,BOGO,0.0,27.56,2025-06-04,2025-06-23,19,New_Customer,Email,Retention,Unknown,0.211,3,3,410.12,18,136.70666666666668,3,410.12,16424.14,40.9,5474.71,0.025,Completed,False,False,False,False
475,Upsell_Free_Shipping_475,Free_Shipping,0.0,40.41,2024-08-24,2024-09-05,12,High_Value,Push,Upsell,Unknown,0.128,1,1,419.79,1,419.79,1,419.79,19331.01,8.82,19331.01,0.0217,Completed,False,False,False,False
476,Upsell_Percentage_Discount_476,Percentage_Discount,24.6,66.59,2024-11-29,2024-12-15,16,Medium_Value,Push,Upsell,Unknown,0.178,1,1,294.28,20,294.28,1,294.28,10541.49,39.76,10541.49,0.0279,Completed,False,False,False,False
477,Upsell_Free_Shipping_477,Free_Shipping,0.0,1.95,2024-11-11,2024-11-15,4,High_Value,Website_Banner,Upsell,Unknown,0.23,0,0,0.0,0,,0,0.0,8043.58,43.86,,0.0,Completed,False,False,False,False
478,Upsell_Fixed_Amount_478,Fixed_Amount,57.76,0.0,2024-10-29,2024-11-12,14,High_Value,SMS,Upsell,Beauty,0.196,1,1,390.22,6,390.22,1,390.22,12625.02,37.18,12625.02,0.0309,Completed,False,False,False,False
479,Cross_Sell_BOGO_479,BOGO,0.0,1.06,2024-12-07,2024-12-16,9,High_Value,Website_Banner,Cross_Sell,Unknown,0.114,1,1,643.67,2,643.67,1,643.67,49661.52,44.29,49661.52,0.013,Completed,False,False,False,False
480,Acquisition_Percentage_Discount_480,Percentage_Discount,20.1,0.0,2025-01-30,2025-03-29,58,Medium_Value,Push,Acquisition,Beauty,0.126,2,2,460.09,12,230.045,2,460.09,24929.79,23.01,12464.9,0.0185,Completed,False,False,False,False
481,Retention_Percentage_Discount_481,Percentage_Discount,15.9,,2025-02-06,2025-02-21,15,Low_Value,Social,Retention,Electronics,0.129,1,1,34.04,10,34.04,1,34.04,11422.19,26.29,11422.19,0.003,Completed,False,False,False,False
482,Retention_BOGO_482,BOGO,0.0,87.77,2025-08-08,2025-08-17,9,Medium_Value,Push,Retention,Unknown,0.223,0,0,0.0,0,,0,0.0,30817.89,38.62,,0.0,Completed,False,False,False,False
483,Upsell_Free_Shipping_483,Free_Shipping,0.0,98.27,2025-06-09,2025-06-29,20,All_Customers,In_App,Upsell,Electronics,0.128,1,1,83.96,6,83.96,1,83.96,30027.48,23.02,30027.48,0.0028,Completed,False,False,False,False
484,Cross_Sell_Percentage_Discount_484,Percentage_Discount,22.2,92.68,2025-09-04,2025-09-08,4,Lapsed,SMS,Cross_Sell,Unknown,0.172,0,0,0.0,0,,0,0.0,45416.17,36.61,,0.0,Completed,False,False,False,False
485,Reactivation_Free_Shipping_485,Free_Shipping,0.0,,2024-08-06,2024-08-25,19,Lapsed,Email,Reactivation,Unknown,0.057,0,0,0.0,0,,0,0.0,10479.62,27.95,,0.0,Completed,False,False,False,False
486,Cross_Sell_Fixed_Amount_486,Fixed_Amount,65.71,75.51,2024-11-16,2024-11-30,14,High_Value,Push,Cross_Sell,Clothing,0.109,0,0,0.0,6,,0,0.0,22555.97,25.91,,0.0,Completed,False,False,False,False
487,Retention_Fixed_Amount_487,Fixed_Amount,59.67,0.0,2025-07-13,2025-08-02,20,Medium_Value,Email,Retention,Unknown,0.198,0,0,0.0,0,,0,0.0,10212.3,43.84,,0.0,Completed,False,False,False,False
488,Upsell_BOGO_488,BOGO,0.0,0.0,2024-08-31,2024-09-08,8,Low_Value,Push,Upsell,Unknown,0.11,0,0,0.0,0,,0,0.0,36214.82,39.42,,0.0,Completed,False,False,False,False
489,Retention_Free_Shipping_489,Free_Shipping,0.0,0.0,2024-12-21,2025-01-01,11,Medium_Value,Push,Retention,Sports,0.151,0,0,0.0,1,,0,0.0,17330.81,13.95,,0.0,Completed,False,False,False,False
490,Retention_Fixed_Amount_490,Fixed_Amount,63.42,3.23,2025-08-31,2025-09-09,9,New_Customer,Push,Retention,Unknown,0.134,0,0,0.0,0,,0,0.0,30156.37,39.67,,0.0,Completed,False,False,False,False
491,Cross_Sell_BOGO_491,BOGO,0.0,14.3,2025-01-20,2025-02-07,18,Low_Value,Push,Cross_Sell,Clothing,0.134,2,2,105.89,5,52.945,2,105.89,35655.77,25.38,17827.89,0.003,Completed,False,False,False,False
492,Cross_Sell_Percentage_Discount_492,Percentage_Discount,17.7,0.0,2025-02-01,2025-02-14,13,New_Customer,Website_Banner,Cross_Sell,Unknown,0.064,0,0,0.0,0,,0,0.0,27729.0,7.83,,0.0,Completed,False,False,False,False
493,Acquisition_BOGO_493,BOGO,0.0,0.0,2025-04-22,2025-05-20,28,All_Customers,Push,Acquisition,Unknown,0.243,8,8,1854.66,42,231.8325,8,1854.66,37072.45,32.6,4634.06,0.05,Completed,False,False,False,False
494,Cross_Sell_BOGO_494,BOGO,0.0,0.0,2024-11-17,2024-11-25,8,High_Value,Email,Cross_Sell,Home,0.188,1,1,279.05,4,279.05,1,279.05,10948.33,7.06,10948.33,0.0255,Completed,False,False,False,False
495,Cross_Sell_Fixed_Amount_495,Fixed_Amount,93.56,24.25,2025-07-19,2025-08-04,16,Low_Value,In_App,Cross_Sell,Electronics,0.091,0,0,0.0,0,,0,0.0,43009.87,12.21,,0.0,Completed,False,False,False,False
496,Upsell_Free_Shipping_496,Free_Shipping,0.0,16.8,2025-07-03,2025-07-06,3,High_Value,Push,Upsell,Books,0.126,0,0,0.0,0,,0,0.0,43402.77,22.01,,0.0,Completed,False,False,False,False
497,Acquisition_BOGO_497,BOGO,0.0,0.0,2025-06-04,2025-07-17,43,All_Customers,Push,Acquisition,Electronics,0.201,8,8,1459.02,79,182.3775,8,1459.02,21299.56,9.02,2662.45,0.0685,Completed,False,False,False,False
